report_id,file,rVSM_similarity,collab_filter,classname_similarity,bug_recency,bug_frequency,match
7,weaver/src/org/aspectj/weaver/tools/cache/CachedClassEntry.java,0,0.157439466,0,0.052631579,1,0
7,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseTypeMunger.java,0,0.157439466,0,0.052631579,1,0
7,weaver/src/org/aspectj/weaver/patterns/ConcreteCflowPointcut.java,0,0.157439466,0,0.052631579,1,0
7,weaver/src/org/aspectj/weaver/World.java,0,0.157439466,0,0.052631579,1,0
7,org.aspectj.matcher/src/org/aspectj/weaver/StandardAnnotation.java,0,0.157439466,0,0.052631579,1,0
7,org.aspectj.ajdt.core/testsrc/org/aspectj/ajdt/internal/compiler/batch/BcweaverJarMaker.java,0,0.157439466,0,0.052631579,1,0
7,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/PointcutImpl.java,0,0.157439466,0,0.052631579,1,0
7,asm/src/org/aspectj/asm/AsmManager.java,0,0.157439466,0,0.052631579,1,0
7,tests/src/org/aspectj/systemtest/ajc152/Ajc152Tests.java,0,0.157439466,0,0.052631579,1,0
7,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/InterTypeMethodDeclaration.java,0,0.157439466,0,0.052631579,1,0
7,weaver/src/org/aspectj/weaver/TypeVariable.java,0,0.157439466,0,0.052631579,1,0
7,tests/src/org/aspectj/systemtest/ajc172/Ajc172Tests.java,0,0.157439466,0,0.052631579,1,0
7,weaver/testsrc/org/aspectj/weaver/tools/PointcutParserTest.java,0,0.157439466,0,0.052631579,1,0
7,org.aspectj.ajdt.core/testsrc/org/aspectj/ajdt/internal/core/builder/OutjarTest.java,0,0.157439466,0,0.052631579,1,0
7,bcel-builder/src/org/aspectj/apache/bcel/generic/MethodGen.java,0,0.157439466,0,0.052631579,1,0
7,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/AjLookupEnvironment.java,0,0.157439466,0,0.052631579,1,0
7,tests/src/org/aspectj/systemtest/ajc163/Ajc163Tests.java,0,0.157439466,0,0.052631579,1,0
7,weaver/testsrc/org/aspectj/weaver/tools/cache/SimpleClassCacheTest.java,0,0.157439466,0,0.052631579,1,0
7,weaver/src/org/aspectj/weaver/bcel/LazyClassGen.java,0,0.157439466,0,0.052631579,1,0
7,org.aspectj.matcher/src/org/aspectj/weaver/reflect/ShadowMatchImpl.java,0,0.157439466,0,0.052631579,1,0
7,tests/src/org/aspectj/systemtest/inpath/InPathTests.java,0,0.157439466,0,0.052631579,1,0
7,weaver/src/org/aspectj/weaver/patterns/TypePattern.java,0,0.157439466,0,0.052631579,1,0
7,tests/src/org/aspectj/systemtest/ajc150/AllTestsAspectJ150.java,0,0.157439466,0,0.052631579,1,0
7,runtime/src/org/aspectj/lang/ProceedingJoinPoint.java,0,0.157439466,0,0.052631579,1,0
7,weaver/src/org/aspectj/weaver/Lint.java,0,0.157439466,0,0.052631579,1,0
7,weaver/src/org/aspectj/weaver/tools/cache/GeneratedCachedClassHandler.java,0,0.157439466,0,0.052631579,1,0
7,org.aspectj.matcher/src/org/aspectj/weaver/TypeVariableReferenceType.java,0,0.157439466,0,0.052631579,1,0
7,bcel-builder/src/org/aspectj/apache/bcel/generic/SWITCH.java,0,0.157439466,0,0.052631579,1,0
7,org.aspectj.ajdt.core/src/org/aspectj/ajdt/core/AspectJCore.java,0,0.157439466,0,0.052631579,1,0
7,ajdoc/testsrc/org/aspectj/tools/ajdoc/PointcutVisibilityTest.java,0,0.157439466,0,0.052631579,1,0
7,loadtime/src/org/aspectj/weaver/loadtime/JRockitAgent.java,0,0.157439466,0,0.052631579,1,0
7,bcel-builder/src/org/aspectj/apache/bcel/classfile/JavaClass.java,0,0.157439466,0,0.052631579,1,0
7,bcel-builder/src/org/aspectj/apache/bcel/generic/InstructionList.java,0,0.157439466,0,0.052631579,1,0
7,weaver/src/org/aspectj/weaver/patterns/AnnotationPointcut.java,0,0.157439466,0,0.052631579,1,0
7,weaver/src/org/aspectj/weaver/bcel/BcelTypeMunger.java,0.033615994,0.227390763,0,0.076923077,21,1
7,org.aspectj.matcher/src/org/aspectj/weaver/AjAttribute.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/patterns/AnnotationPatternList.java,0,0.227390763,0,0.076923077,21,0
7,testing/newsrc/org/aspectj/testing/WeaveSpec.java,0,0.227390763,0,0.076923077,21,0
7,tests/src/org/aspectj/systemtest/ajc152/Ajc152Tests.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/patterns/OrTypePattern.java,0,0.227390763,0,0.076923077,21,0
7,org.aspectj.matcher/testsrc/org/aspectj/weaver/patterns/TypePatternTestCase.java,0,0.227390763,0,0.076923077,21,0
7,weaver5/java5-testsrc/org/aspectj/weaver/tools/Java15PointcutExpressionTest.java,0,0.227390763,0,0.076923077,21,0
7,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/InterTypeMethodDeclaration.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/patterns/BindingAnnotationTypePattern.java,0,0.227390763,0,0.076923077,21,0
7,weaver/testsrc/org/aspectj/weaver/tools/PointcutParserTest.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/patterns/AndAnnotationTypePattern.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/patterns/OrAnnotationTypePattern.java,0,0.227390763,0,0.076923077,21,0
7,tests/src/org/aspectj/systemtest/AllTests15.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/reflect/ReflectionBasedResolvedMemberImpl.java,0,0.227390763,0,0.076923077,21,0
7,asm/src/org/aspectj/asm/AsmManager.java,0,0.227390763,0,0.076923077,21,0
7,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/InterTypeConstructorDeclarationImpl.java,0,0.227390763,0,0.076923077,21,0
7,org.aspectj.ajdt.core/testsrc/org/aspectj/ajdt/internal/core/builder/AjCompilerOptionsTest.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/patterns/PerClause.java,0,0.227390763,0,0.076923077,21,0
7,loadtime/src/org/aspectj/weaver/loadtime/DefaultMessageHandler.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/JoinPointSignature.java,0,0.227390763,0,0.076923077,21,0
7,ajde/testsrc/org/aspectj/ajde/OutxmlTest.java,0,0.227390763,0,0.076923077,21,0
7,weaver/testsrc/org/aspectj/weaver/patterns/PatternsTests.java,0,0.227390763,0,0.076923077,21,0
7,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/EclipseAdapterUtils.java,0,0.227390763,0,0.076923077,21,0
7,loadtime5/java5-src/org/aspectj/weaver/loadtime/Agent.java,0,0.227390763,0,0.076923077,21,0
7,weaver5/java5-testsrc/org/aspectj/weaver/reflect/ReflectionBasedReferenceTypeDelegateTest.java,0,0.227390763,0,0.076923077,21,0
7,weaver/testsrc/org/aspectj/weaver/tools/cache/SimpleClassCacheTest.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/model/AsmRelationshipProvider.java,0,0.227390763,0,0.076923077,21,0
7,loadtime/src/org/aspectj/weaver/loadtime/ConcreteAspectCodeGen.java,0,0.227390763,0,0.076923077,21,0
7,ajdoc/src/org/aspectj/tools/ajdoc/SymbolManager.java,0,0.227390763,0,0.076923077,21,0
7,ajdoc/testdata/pr119453/src/pack/C.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/tools/AbstractTrace.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/bcel/BcelMethod.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/bcel/BcelShadow.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/World.java,0,0.227390763,0,0.076923077,21,0
7,loadtime/src/org/aspectj/weaver/loadtime/WeavingURLClassLoader.java,0,0.227390763,0,0.076923077,21,0
7,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AspectDeclaration.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/TypeFactory.java,0,0.227390763,0,0.076923077,21,0
7,tests/java5/ataspectj/ataspectj/TestHelper.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/Member.java,0,0.227390763,0,0.076923077,21,0
7,org.aspectj.matcher/src/org/aspectj/weaver/Lint.java,0,0.227390763,0,0.076923077,21,0
7,build/testsrc/org/aspectj/build/BuildModuleTests.java,0,0.227390763,0,0.076923077,21,0
7,asm/src/org/aspectj/asm/IProgramElement.java,0,0.227390763,0,0.076923077,21,0
7,tests/src/org/aspectj/systemtest/ajc171/Ajc171Tests.java,0,0.227390763,0,0.076923077,21,0
7,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/PointcutDesignator.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/ResolvedMemberImpl.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/CrosscuttingMembersSet.java,0,0.227390763,0,0.076923077,21,0
7,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/InterTypeFieldDeclarationImpl.java,0,0.227390763,0,0.076923077,21,0
7,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/InterSuperFixerVisitor.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/bcel/Utility.java,0,0.227390763,0,0.076923077,21,0
7,weaver/src/org/aspectj/weaver/patterns/TypePatternList.java,0,0.227390763,0,0.076923077,21,0
8,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AjState.java,0.22285086,0.388865974,0,0.029411765,10,1
8,tests/src/org/aspectj/systemtest/xlint/XLintTests.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/AjcMemberMaker.java,0,0.388865974,0,0.029411765,10,0
8,org.aspectj.ajdt.core/src/org/aspectj/org/eclipse/jdt/core/dom/AjASTMatcher.java,0,0.388865974,0,0.029411765,10,0
8,loadtime/src/org/aspectj/weaver/loadtime/WeavingURLClassLoader.java,0,0.388865974,0,0.029411765,10,0
8,org.aspectj.matcher/src/org/aspectj/weaver/Lint.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/bcel/Utility.java,0,0.388865974,0,0.029411765,10,0
8,bridge/src/org/aspectj/bridge/WeaveMessage.java,0,0.388865974,0,0.029411765,10,0
8,ajdoc/testsrc/org/aspectj/tools/ajdoc/PatternsTestCase.java,0,0.388865974,0,0.029411765,10,0
8,weaver5/java5-src/org/aspectj/weaver/reflect/Java15ReflectionBasedReferenceTypeDelegate.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/patterns/HasMemberTypePattern.java,0,0.388865974,0,0.029411765,10,0
8,org.aspectj.ajdt.core/testsrc/org/aspectj/ajdt/internal/compiler/batch/BcweaverJarMaker.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/patterns/WildAnnotationTypePattern.java,0,0.388865974,0,0.029411765,10,0
8,org.aspectj.matcher/src/org/aspectj/weaver/tools/GeneratedClassHandler.java,0,0.388865974,0,0.029411765,10,0
8,ajdoc/src/org/aspectj/tools/ajdoc/StructureUtil.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/AjAttribute.java,0,0.388865974,0,0.029411765,10,0
8,org.aspectj.matcher/testsrc/org/aspectj/weaver/patterns/PointcutRewriterTest.java,0,0.388865974,0,0.029411765,10,0
8,bcel-builder/src/org/aspectj/apache/bcel/generic/InstructionList.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/patterns/PerClause.java,0,0.388865974,0,0.029411765,10,0
8,org.aspectj.matcher/src/org/aspectj/weaver/BoundedReferenceType.java,0,0.388865974,0,0.029411765,10,0
8,weaver5/java5-src/org/aspectj/weaver/reflect/JavaLangTypeToResolvedTypeConverter.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/tools/cache/CacheBacking.java,0,0.388865974,0,0.029411765,10,0
8,weaver/testsrc/org/aspectj/weaver/TypeXTestCase.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/patterns/ReferencePointcut.java,0,0.388865974,0,0.029411765,10,0
8,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AstUtil.java,0,0.388865974,0,0.029411765,10,0
8,ajdoc/src/org/aspectj/tools/ajdoc/HtmlDecorator.java,0,0.388865974,0,0.029411765,10,0
8,ajde/testsrc/org/aspectj/ajde/AsmRelationshipsTest.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/reflect/AnnotationFinder.java,0,0.388865974,0,0.029411765,10,0
8,runtime/testsrc/org/aspectj/runtime/reflect/JoinPointImplTest.java,0,0.388865974,0,0.029411765,10,0
8,weaver5/java5-src/org/aspectj/weaver/reflect/Java15AnnotationFinder.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/patterns/DeclareErrorOrWarning.java,0,0.388865974,0,0.029411765,10,0
8,ajdoc/src/org/aspectj/tools/ajdoc/SymbolManager.java,0,0.388865974,0,0.029411765,10,0
8,tests/src/org/aspectj/systemtest/ajc150/AllTestsAspectJ150.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/CrosscuttingMembers.java,0,0.388865974,0,0.029411765,10,0
8,ajde/src/org/aspectj/ajde/BuildOptionsAdapter.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/NewConstructorTypeMunger.java,0,0.388865974,0,0.029411765,10,0
8,org.aspectj.matcher/src/org/aspectj/weaver/patterns/WildAnnotationTypePattern.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/reflect/ReflectionBasedResolvedMemberImpl.java,0,0.388865974,0,0.029411765,10,0
8,weaver/testsrc/org/aspectj/weaver/tools/cache/WeavedClassCacheTest.java,0,0.388865974,0,0.029411765,10,0
8,tests/src/org/aspectj/systemtest/ajc172/Ajc172Tests.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/patterns/Declare.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/AnnotationX.java,0,0.388865974,0,0.029411765,10,0
8,weaver/testsrc/org/aspectj/weaver/patterns/ThisOrTargetTestCase.java,0,0.388865974,0,0.029411765,10,0
8,loadtime/src/org/aspectj/weaver/loadtime/DefaultWeavingContext.java,0,0.388865974,0,0.029411765,10,0
8,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/AjTypeImpl.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/tools/cache/AbstractIndexedFileCacheBacking.java,0,0.388865974,0,0.029411765,10,0
8,testing/src/org/aspectj/testing/harness/bridge/CompilerRun.java,0,0.388865974,0,0.029411765,10,0
8,weaver/src/org/aspectj/weaver/bcel/LocalVariableTag.java,0,0.388865974,0,0.029411765,10,0
8,ajdoc/testsrc/org/aspectj/tools/ajdoc/SpacewarTestCase.java,0,0.388865974,0,0.029411765,10,0
8,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseTypeMunger.java,0,0.388865974,0,0.029411765,10,0
8,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseSourceType.java,0,0.388865974,0,0.029411765,10,0
9,org.aspectj.matcher/src/org/aspectj/weaver/ReferenceType.java,0.419369729,0.596807321,0,0.066666667,3,1
9,ajdoc/src/org/aspectj/tools/ajdoc/Declaration.java,0.016433743,0.596807321,0,0.066666667,3,0
9,tests/java5/ataspectj/ataspectj/ltwreweavable/MainReweavableLogging.java,0,0.596807321,0,0.066666667,3,0
9,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/DeclareSoftImpl.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/bcel/BcelField.java,0,0.596807321,0,0.066666667,3,0
9,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/InterTypeConstructorDeclaration.java,0,0.596807321,0,0.066666667,3,0
9,tests/src/org/aspectj/systemtest/AllTests15.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/AjcMemberMaker.java,0,0.596807321,0,0.066666667,3,0
9,bcel-builder/src/org/aspectj/apache/bcel/classfile/ClassParser.java,0,0.596807321,0,0.066666667,3,0
9,ajdoc/src/org/aspectj/tools/ajdoc/SymbolManager.java,0,0.596807321,0,0.066666667,3,0
9,loadtime5/java5-src/org/aspectj/weaver/loadtime/ClassPreProcessorAgentAdapter.java,0,0.596807321,0,0.066666667,3,0
9,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/InterTypeMethodDeclarationImpl.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/bcel/Utility.java,0,0.596807321,0,0.066666667,3,0
9,bridge/src/org/aspectj/bridge/WeaveMessage.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/bcel/BcelPerClauseAspectAdder.java,0,0.596807321,0,0.066666667,3,0
9,ajde/testsrc/org/aspectj/ajde/AsmRelationshipsTest.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/patterns/ReferencePointcut.java,0,0.596807321,0,0.066666667,3,0
9,bridge/src/org/aspectj/bridge/MessageUtil.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/patterns/SignaturePattern.java,0,0.596807321,0,0.066666667,3,0
9,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AspectJBuilder.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/ResolvedMemberImpl.java,0,0.596807321,0,0.066666667,3,0
9,bcel-builder/src/org/aspectj/apache/bcel/classfile/GenericSignatureParser.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/NewFieldTypeMunger.java,0,0.596807321,0,0.066666667,3,0
9,weaver/testsrc/org/aspectj/weaver/tools/cache/DefaultFileCacheBackingTest.java,0,0.596807321,0,0.066666667,3,0
9,weaver/testsrc/org/aspectj/weaver/TypeXTestCase.java,0,0.596807321,0,0.066666667,3,0
9,org.aspectj.ajdt.core/src/org/aspectj/org/eclipse/jdt/core/dom/InterTypeFieldDeclaration.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/patterns/PerObject.java,0,0.596807321,0,0.066666667,3,0
9,weaver/testsrc/org/aspectj/weaver/patterns/WithinCodeTestCase.java,0,0.596807321,0,0.066666667,3,0
9,org.aspectj.matcher/testsrc/org/aspectj/matcher/tools/CommonAdvancedPointcutExpressionTests.java,0,0.596807321,0,0.066666667,3,0
9,ajde/testsrc/org/aspectj/ajde/OutxmlTest.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/patterns/HasMemberTypePattern.java,0,0.596807321,0,0.066666667,3,0
9,org.aspectj.matcher/src/org/aspectj/weaver/patterns/ModifiersPattern.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/patterns/WildTypePattern.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/bcel/asm/StackMapAdder.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/tools/cache/GeneratedCachedClassHandler.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/NameMangler.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/patterns/DeclareParents.java,0,0.596807321,0,0.066666667,3,0
9,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/PointcutImpl.java,0,0.596807321,0,0.066666667,3,0
9,bcel-builder/src/org/aspectj/apache/bcel/generic/InstructionList.java,0,0.596807321,0,0.066666667,3,0
9,tests/src/org/aspectj/systemtest/ajc151/AllTestsAspectJ151.java,0,0.596807321,0,0.066666667,3,0
9,taskdefs/testsrc/org/aspectj/tools/ant/taskdefs/AjcTaskTest.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/patterns/PerClause.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/patterns/WildAnnotationTypePattern.java,0,0.596807321,0,0.066666667,3,0
9,testing/newsrc/org/aspectj/testing/WeaveSpec.java,0,0.596807321,0,0.066666667,3,0
9,weaver5/java5-src/org/aspectj/weaver/reflect/Java15ReflectionBasedReferenceTypeDelegate.java,0,0.596807321,0,0.066666667,3,0
9,tests/src/org/aspectj/systemtest/xlint/XLintTests.java,0,0.596807321,0,0.066666667,3,0
9,asm/src/org/aspectj/asm/internal/AspectJElementHierarchy.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/patterns/ExactAnnotationTypePattern.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/bcel/BcelMethod.java,0,0.596807321,0,0.066666667,3,0
9,weaver/src/org/aspectj/weaver/patterns/BindingAnnotationTypePattern.java,0,0.596807321,0,0.066666667,3,0
9,org.aspectj.matcher/src/org/aspectj/weaver/patterns/AndPointcut.java,0,0.596807321,0,0.066666667,3,0
10,weaver/src/org/aspectj/weaver/bcel/BcelWeaver.java,0.266336705,0.363653744,0,0.045454545,19,1
10,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseResolvedMember.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/internal/tools/PointcutDesignatorHandlerBasedPointcut.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/patterns/SignaturePattern.java,0,0.363653744,0,0.045454545,19,0
10,weaver/testsrc/org/aspectj/weaver/tools/cache/WeavedClassCacheTest.java,0,0.363653744,0,0.045454545,19,0
10,runtime/src/org/aspectj/lang/JoinPoint.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/tools/cache/DefaultCacheKeyResolver.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/patterns/WithinAnnotationPointcut.java,0,0.363653744,0,0.045454545,19,0
10,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/InterTypeFieldBinding.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/patterns/AnnotationTypePattern.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/tools/cache/DefaultCacheFactory.java,0,0.363653744,0,0.045454545,19,0
10,weaver5/java5-src/org/aspectj/weaver/reflect/Java15AnnotationFinder.java,0,0.363653744,0,0.045454545,19,0
10,org.aspectj.ajdt.core/src/org/aspectj/ajdt/ajc/ConfigParser.java,0,0.363653744,0,0.045454545,19,0
10,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/InterTypeFieldDeclarationImpl.java,0,0.363653744,0,0.045454545,19,0
10,org.aspectj.matcher/src/org/aspectj/weaver/BoundedReferenceType.java,0,0.363653744,0,0.045454545,19,0
10,loadtime/src/org/aspectj/weaver/loadtime/JRockitAgent.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/patterns/ExactAnnotationTypePattern.java,0,0.363653744,0,0.045454545,19,0
10,asm/src/org/aspectj/asm/internal/ProgramElement.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/patterns/ThrowsPattern.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/bcel/BcelAdvice.java,0,0.363653744,0,0.045454545,19,0
10,testing/newsrc/org/aspectj/testing/OutputSpec.java,0,0.363653744,0,0.045454545,19,0
10,weaver/testsrc/org/aspectj/weaver/patterns/AndOrNotTestCase.java,0,0.363653744,0,0.045454545,19,0
10,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AjBuildConfig.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/patterns/AndAnnotationTypePattern.java,0,0.363653744,0,0.045454545,19,0
10,runtime/testsrc/org/aspectj/runtime/reflect/SignatureTest.java,0,0.363653744,0,0.045454545,19,0
10,org.aspectj.matcher/src/org/aspectj/weaver/StandardAnnotation.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/Advice.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/patterns/OrPointcut.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/bcel/BcelMethod.java,0,0.363653744,0,0.045454545,19,0
10,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/WeaverMessageHandler.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/tools/WeavingAdaptor.java,0,0.363653744,0,0.045454545,19,0
10,loadtime/src/org/aspectj/weaver/loadtime/ClassLoaderWeavingAdaptor.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/bcel/AtAjAttributes.java,0,0.363653744,0,0.045454545,19,0
10,weaver/testsrc/org/aspectj/weaver/tools/ToolsTests.java,0,0.363653744,0,0.045454545,19,0
10,loadtime/src/org/aspectj/weaver/loadtime/DefaultMessageHandler.java,0,0.363653744,0,0.045454545,19,0
10,taskdefs/testsrc/org/aspectj/tools/ant/taskdefs/AjcTaskTest.java,0,0.363653744,0,0.045454545,19,0
10,tests/src/org/aspectj/systemtest/ajc171/Ajc171Tests.java,0,0.363653744,0,0.045454545,19,0
10,weaver5/java5-src/org/aspectj/weaver/reflect/Java15ReflectionBasedReferenceTypeDelegate.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/patterns/PatternParser.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/TypeVariableReferenceType.java,0,0.363653744,0,0.045454545,19,0
10,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/InterTypeDeclarationImpl.java,0,0.363653744,0,0.045454545,19,0
10,tests/src/org/aspectj/systemtest/ajc174/Ajc174Tests.java,0,0.363653744,0,0.045454545,19,0
10,tests/src/org/aspectj/systemtest/ajc151/AllTestsAspectJ151.java,0,0.363653744,0,0.045454545,19,0
10,tests/src/org/aspectj/systemtest/ajc150/GenericsTests.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/ltw/LTWWorld.java,0,0.363653744,0,0.045454545,19,0
10,bcel-builder/src/org/aspectj/apache/bcel/classfile/JavaClass.java,0,0.363653744,0,0.045454545,19,0
10,weaver/src/org/aspectj/weaver/reflect/ReflectionShadow.java,0,0.363653744,0,0.045454545,19,0
10,org.aspectj.matcher/src/org/aspectj/weaver/patterns/PointcutEvaluationExpenseComparator.java,0,0.363653744,0,0.045454545,19,0
10,bcel-builder/src/org/aspectj/apache/bcel/generic/SWITCH.java,0,0.363653744,0,0.045454545,19,0
10,runtime/src/org/aspectj/runtime/reflect/ConstructorSignatureImpl.java,0,0.363653744,0,0.045454545,19,0
10,ajdoc/testsrc/org/aspectj/tools/ajdoc/PointcutVisibilityTest.java,0,0.363653744,0,0.045454545,19,0
11,org.aspectj.matcher/src/org/aspectj/weaver/ResolvedType.java,0.110315697,0.125130714,0,0.111111111,3,1
11,loadtime/src/org/aspectj/weaver/loadtime/DefaultMessageHandler.java,0,0.125130714,0,0.111111111,3,0
